date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-27 09:00:00,Swing Ride,43.71873675925135
2022-07-27 10:00:00,Swing Ride,47.27260355305313
2022-07-27 11:00:00,Swing Ride,47.73136061103937
2022-07-27 12:00:00,Swing Ride,49.447845918207506
2022-07-27 13:00:00,Swing Ride,50.136109298449625
2022-07-27 14:00:00,Swing Ride,50.58303638279357
2022-07-27 15:00:00,Swing Ride,49.889572993496685
2022-07-27 16:00:00,Swing Ride,48.97866022529096
2022-07-27 17:00:00,Swing Ride,48.816145412459676
2022-07-27 18:00:00,Swing Ride,54.00897357945943
2022-07-27 19:00:00,Swing Ride,47.497938985258536
2022-07-27 20:00:00,Swing Ride,45.54839565611988
2022-07-27 21:00:00,Swing Ride,44.18647392276212
2022-07-27 22:00:00,Swing Ride,41.382724791073485
2022-07-28 09:00:00,Swing Ride,43.36957134403287
2022-07-28 10:00:00,Swing Ride,48.004938395957524
2022-07-28 11:00:00,Swing Ride,48.37696048339237
2022-07-28 12:00:00,Swing Ride,49.06930352136612
2022-07-28 13:00:00,Swing Ride,49.02286041669028
2022-07-28 14:00:00,Swing Ride,50.05391695098377
2022-07-28 15:00:00,Swing Ride,49.416593916169006
2022-07-28 16:00:00,Swing Ride,48.649629990034626
2022-07-28 17:00:00,Swing Ride,48.56162449132395
2022-07-28 18:00:00,Swing Ride,53.72962461588177
2022-07-28 19:00:00,Swing Ride,47.27486257844923
2022-07-28 20:00:00,Swing Ride,45.58930738111361
2022-07-28 21:00:00,Swing Ride,43.67472021917699
2022-07-28 22:00:00,Swing Ride,39.44884112171621
2022-07-29 09:00:00,Swing Ride,43.14564805481026
2022-07-29 10:00:00,Swing Ride,46.83356592305627
2022-07-29 11:00:00,Swing Ride,47.42377166264527
2022-07-29 12:00:00,Swing Ride,49.16716590185674
2022-07-29 13:00:00,Swing Ride,48.791451349261585
2022-07-29 14:00:00,Swing Ride,49.87161623109972
2022-07-29 15:00:00,Swing Ride,49.31123122901551
2022-07-29 16:00:00,Swing Ride,48.56960173275866
2022-07-29 17:00:00,Swing Ride,48.92686427378718
2022-07-29 18:00:00,Swing Ride,53.51651300409304
2022-07-29 19:00:00,Swing Ride,46.925615373766945
2022-07-29 20:00:00,Swing Ride,45.052984012945146
2022-07-29 21:00:00,Swing Ride,43.82612952871298
2022-07-29 22:00:00,Swing Ride,40.08884214540386
2022-07-30 09:00:00,Swing Ride,46.854563634687025
2022-07-30 10:00:00,Swing Ride,49.696117709615805
2022-07-30 11:00:00,Swing Ride,50.18102165083034
2022-07-30 12:00:00,Swing Ride,51.85842591328474
2022-07-30 13:00:00,Swing Ride,52.21729549967965
2022-07-30 14:00:00,Swing Ride,52.734752597400835
2022-07-30 15:00:00,Swing Ride,52.803393566388415
2022-07-30 16:00:00,Swing Ride,52.04597955170444
2022-07-30 17:00:00,Swing Ride,51.21135540276957
2022-07-30 18:00:00,Swing Ride,58.37228009173362
2022-07-30 19:00:00,Swing Ride,50.47741342221229
2022-07-30 20:00:00,Swing Ride,49.943892499467665
2022-07-30 21:00:00,Swing Ride,47.530707052336815
2022-07-30 22:00:00,Swing Ride,43.57031404052577
2022-07-31 09:00:00,Swing Ride,42.281442725053964
2022-07-31 10:00:00,Swing Ride,45.598324157486886
2022-07-31 11:00:00,Swing Ride,46.8123226375435
2022-07-31 12:00:00,Swing Ride,48.07999930979703
2022-07-31 13:00:00,Swing Ride,47.807094314272646
2022-07-31 14:00:00,Swing Ride,48.514543647013674
2022-07-31 15:00:00,Swing Ride,48.07147747330325
2022-07-31 16:00:00,Swing Ride,46.52542632658494
2022-07-31 17:00:00,Swing Ride,45.964859116541895
2022-07-31 18:00:00,Swing Ride,48.700892296424435
2022-07-31 19:00:00,Swing Ride,45.71970036419831
2022-07-31 20:00:00,Swing Ride,43.50475342117667
2022-07-31 21:00:00,Swing Ride,42.71590736108601
2022-07-31 22:00:00,Swing Ride,38.03591589529683
2022-08-01 09:00:00,Swing Ride,39.35321897966356
2022-08-01 10:00:00,Swing Ride,43.152362227397546
2022-08-01 11:00:00,Swing Ride,43.64672002039294
2022-08-01 12:00:00,Swing Ride,45.136235959090186
2022-08-01 13:00:00,Swing Ride,45.13646730207701
2022-08-01 14:00:00,Swing Ride,46.14274408034446
2022-08-01 15:00:00,Swing Ride,45.56669411791554
2022-08-01 16:00:00,Swing Ride,44.837022985990764
2022-08-01 17:00:00,Swing Ride,45.351657731922344
2022-08-01 18:00:00,Swing Ride,50.373024733782465
2022-08-01 19:00:00,Swing Ride,43.61295352678967
2022-08-01 20:00:00,Swing Ride,41.351326151776114
2022-08-01 21:00:00,Swing Ride,39.70044504729617
2022-08-01 22:00:00,Swing Ride,37.04063650938264
2022-08-02 09:00:00,Swing Ride,37.426158401210266
2022-08-02 10:00:00,Swing Ride,42.29827351642758
2022-08-02 11:00:00,Swing Ride,43.117681034200466
2022-08-02 12:00:00,Swing Ride,44.416082620902486
2022-08-02 13:00:00,Swing Ride,44.18333014023581
2022-08-02 14:00:00,Swing Ride,44.68206500529953
2022-08-02 15:00:00,Swing Ride,44.50101538365692
2022-08-02 16:00:00,Swing Ride,43.976254810088896
2022-08-02 17:00:00,Swing Ride,43.980951131054496
2022-08-02 18:00:00,Swing Ride,47.77438949695204
2022-08-02 19:00:00,Swing Ride,42.20742440550916
2022-08-02 20:00:00,Swing Ride,37.389944246348406
2022-08-02 21:00:00,Swing Ride,34.616095402361324
2022-08-02 22:00:00,Swing Ride,38.66132474509502
