date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-27 09:00:00,Water Ride,9.494952639217125
2022-07-27 10:00:00,Water Ride,24.813133414344005
2022-07-27 11:00:00,Water Ride,26.411763283065415
2022-07-27 12:00:00,Water Ride,28.59081055904583
2022-07-27 13:00:00,Water Ride,28.79729648414087
2022-07-27 14:00:00,Water Ride,29.0564452096053
2022-07-27 15:00:00,Water Ride,29.687276943450804
2022-07-27 16:00:00,Water Ride,28.76168052692549
2022-07-27 17:00:00,Water Ride,25.623834069029645
2022-07-27 18:00:00,Water Ride,27.43776918579723
2022-07-27 19:00:00,Water Ride,25.144677737600436
2022-07-27 20:00:00,Water Ride,22.80139247415946
2022-07-27 21:00:00,Water Ride,20.701161186184
2022-07-27 22:00:00,Water Ride,19.86336316584763
2022-07-28 09:00:00,Water Ride,11.360823296442707
2022-07-28 10:00:00,Water Ride,25.49669555437255
2022-07-28 11:00:00,Water Ride,27.05973796844535
2022-07-28 12:00:00,Water Ride,28.71882217898141
2022-07-28 13:00:00,Water Ride,28.86852570655915
2022-07-28 14:00:00,Water Ride,29.247146040797737
2022-07-28 15:00:00,Water Ride,29.59766114425634
2022-07-28 16:00:00,Water Ride,28.64846308616627
2022-07-28 17:00:00,Water Ride,25.78980127313351
2022-07-28 18:00:00,Water Ride,27.70051052080592
2022-07-28 19:00:00,Water Ride,25.3106449417043
2022-07-28 20:00:00,Water Ride,22.680048127151313
2022-07-28 21:00:00,Water Ride,20.49021344247611
2022-07-28 22:00:00,Water Ride,19.683110320850194
2022-07-29 09:00:00,Water Ride,9.857492065749687
2022-07-29 10:00:00,Water Ride,24.41047441343523
2022-07-29 11:00:00,Water Ride,26.454028042216393
2022-07-29 12:00:00,Water Ride,29.066929058819913
2022-07-29 13:00:00,Water Ride,27.79094800114275
2022-07-29 14:00:00,Water Ride,28.253317035366493
2022-07-29 15:00:00,Water Ride,28.54139429597265
2022-07-29 16:00:00,Water Ride,28.03332224312084
2022-07-29 17:00:00,Water Ride,25.907072947647446
2022-07-29 18:00:00,Water Ride,27.006257739832332
2022-07-29 19:00:00,Water Ride,24.22350468861462
2022-07-29 20:00:00,Water Ride,21.90495305226222
2022-07-29 21:00:00,Water Ride,20.260244879736266
2022-07-29 22:00:00,Water Ride,19.060234991608827
2022-07-30 09:00:00,Water Ride,10.441835104136535
2022-07-30 10:00:00,Water Ride,26.46123214027599
2022-07-30 11:00:00,Water Ride,27.83217498929395
2022-07-30 12:00:00,Water Ride,30.408689598451417
2022-07-30 13:00:00,Water Ride,30.128143152209734
2022-07-30 14:00:00,Water Ride,30.868538173178486
2022-07-30 15:00:00,Water Ride,31.098130614812757
2022-07-30 16:00:00,Water Ride,30.760583992786096
2022-07-30 17:00:00,Water Ride,27.327500550071044
2022-07-30 18:00:00,Water Ride,29.265654279721954
2022-07-30 19:00:00,Water Ride,26.421685407008894
2022-07-30 20:00:00,Water Ride,24.158039570006885
2022-07-30 21:00:00,Water Ride,22.12636087331168
2022-07-30 22:00:00,Water Ride,21.106195964355372
2022-07-31 09:00:00,Water Ride,8.422704191626485
2022-07-31 10:00:00,Water Ride,23.70620361302868
2022-07-31 11:00:00,Water Ride,25.705463564002425
2022-07-31 12:00:00,Water Ride,27.44956850649614
2022-07-31 13:00:00,Water Ride,27.665581381187675
2022-07-31 14:00:00,Water Ride,27.982998092857677
2022-07-31 15:00:00,Water Ride,28.056360769124268
2022-07-31 16:00:00,Water Ride,27.31652020242414
2022-07-31 17:00:00,Water Ride,25.064781879721902
2022-07-31 18:00:00,Water Ride,26.084763502894027
2022-07-31 19:00:00,Water Ride,23.813980296824422
2022-07-31 20:00:00,Water Ride,21.199886258656424
2022-07-31 21:00:00,Water Ride,19.016101847802343
2022-07-31 22:00:00,Water Ride,18.31794669602158
2022-08-01 09:00:00,Water Ride,8.42782441738058
2022-08-01 10:00:00,Water Ride,23.494586708305167
2022-08-01 11:00:00,Water Ride,25.058904325792213
2022-08-01 12:00:00,Water Ride,27.23795160177263
2022-08-01 13:00:00,Water Ride,27.324965918093504
2022-08-01 14:00:00,Water Ride,27.703586252332094
2022-08-01 15:00:00,Water Ride,27.897808672080302
2022-08-01 16:00:00,Water Ride,27.483591460086448
2022-08-01 17:00:00,Water Ride,25.057402050432255
2022-08-01 18:00:00,Water Ride,26.599197341051113
2022-08-01 19:00:00,Water Ride,24.06727364653863
2022-08-01 20:00:00,Water Ride,21.37776833399635
2022-08-01 21:00:00,Water Ride,19.441197547267077
2022-08-01 22:00:00,Water Ride,18.439739025684528
2022-08-02 09:00:00,Water Ride,8.71992480294834
2022-08-02 10:00:00,Water Ride,20.26211724497601
2022-08-02 11:00:00,Water Ride,21.850703688945675
2022-08-02 12:00:00,Water Ride,23.77672220754091
2022-08-02 13:00:00,Water Ride,23.8542629646326
2022-08-02 14:00:00,Water Ride,24.056311463042224
2022-08-02 15:00:00,Water Ride,24.031382705773563
2022-08-02 16:00:00,Water Ride,23.779451886524242
2022-08-02 17:00:00,Water Ride,21.128385654771066
2022-08-02 18:00:00,Water Ride,22.810872635332835
2022-08-02 19:00:00,Water Ride,20.611639097624884
2022-08-02 20:00:00,Water Ride,17.157602415599253
2022-08-02 21:00:00,Water Ride,14.942190179138056
2022-08-02 22:00:00,Water Ride,14.63017277055577
