date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-27 09:00:00,Zipline,15.06848701448111
2022-07-27 10:00:00,Zipline,33.492765363798604
2022-07-27 11:00:00,Zipline,39.02545420191824
2022-07-27 12:00:00,Zipline,40.43399599983293
2022-07-27 13:00:00,Zipline,37.04402722858539
2022-07-27 14:00:00,Zipline,36.23043216050737
2022-07-27 15:00:00,Zipline,35.76891137986055
2022-07-27 16:00:00,Zipline,36.28447918965319
2022-07-27 17:00:00,Zipline,33.69106104381302
2022-07-27 18:00:00,Zipline,36.25072576223498
2022-07-27 19:00:00,Zipline,33.79350247645969
2022-07-27 20:00:00,Zipline,32.537241573405375
2022-07-27 21:00:00,Zipline,31.4634540039721
2022-07-27 22:00:00,Zipline,28.054862254622236
2022-07-28 09:00:00,Zipline,11.304926083551786
2022-07-28 10:00:00,Zipline,29.227883990039427
2022-07-28 11:00:00,Zipline,38.91461498336429
2022-07-28 12:00:00,Zipline,38.726742940400804
2022-07-28 13:00:00,Zipline,36.61386473112315
2022-07-28 14:00:00,Zipline,34.856644389576964
2022-07-28 15:00:00,Zipline,34.74460466514851
2022-07-28 16:00:00,Zipline,36.305419784594676
2022-07-28 17:00:00,Zipline,33.75072397770525
2022-07-28 18:00:00,Zipline,36.16388677695064
2022-07-28 19:00:00,Zipline,33.9428281159643
2022-07-28 20:00:00,Zipline,31.74715008403133
2022-07-28 21:00:00,Zipline,31.596101368952976
2022-07-28 22:00:00,Zipline,26.61633684849605
2022-07-29 09:00:00,Zipline,14.558742117646087
2022-07-29 10:00:00,Zipline,30.894298729333926
2022-07-29 11:00:00,Zipline,39.556209409929004
2022-07-29 12:00:00,Zipline,41.3854099474011
2022-07-29 13:00:00,Zipline,37.632896932036736
2022-07-29 14:00:00,Zipline,35.99155283524279
2022-07-29 15:00:00,Zipline,37.5702138317376
2022-07-29 16:00:00,Zipline,35.38388001638537
2022-07-29 17:00:00,Zipline,33.43498243845778
2022-07-29 18:00:00,Zipline,33.80951808529415
2022-07-29 19:00:00,Zipline,29.26633714839122
2022-07-29 20:00:00,Zipline,27.564516680984074
2022-07-29 21:00:00,Zipline,27.67374079841692
2022-07-29 22:00:00,Zipline,25.460751080103876
2022-07-30 09:00:00,Zipline,14.502251625006197
2022-07-30 10:00:00,Zipline,32.992518271644855
2022-07-30 11:00:00,Zipline,38.90885052194578
2022-07-30 12:00:00,Zipline,41.487399701946785
2022-07-30 13:00:00,Zipline,38.77429778133486
2022-07-30 14:00:00,Zipline,35.933831758586635
2022-07-30 15:00:00,Zipline,36.08847749584965
2022-07-30 16:00:00,Zipline,39.031840242498944
2022-07-30 17:00:00,Zipline,33.902651884015775
2022-07-30 18:00:00,Zipline,36.86141059742062
2022-07-30 19:00:00,Zipline,34.67498929446488
2022-07-30 20:00:00,Zipline,33.14377132448407
2022-07-30 21:00:00,Zipline,30.970090866249578
2022-07-30 22:00:00,Zipline,27.34577409268714
2022-07-31 09:00:00,Zipline,12.013170127053753
2022-07-31 10:00:00,Zipline,29.291604633698295
2022-07-31 11:00:00,Zipline,37.0055241762911
2022-07-31 12:00:00,Zipline,35.89325767162764
2022-07-31 13:00:00,Zipline,33.14752988679279
2022-07-31 14:00:00,Zipline,31.963008729301073
2022-07-31 15:00:00,Zipline,31.728273759538755
2022-07-31 16:00:00,Zipline,31.602136785977446
2022-07-31 17:00:00,Zipline,29.782627524535744
2022-07-31 18:00:00,Zipline,31.729702518805524
2022-07-31 19:00:00,Zipline,29.016217468835386
2022-07-31 20:00:00,Zipline,25.742563849830724
2022-07-31 21:00:00,Zipline,23.784253042910407
2022-07-31 22:00:00,Zipline,22.21348245569607
2022-08-01 09:00:00,Zipline,13.738891024200491
2022-08-01 10:00:00,Zipline,32.407629038220094
2022-08-01 11:00:00,Zipline,39.30692683123929
2022-08-01 12:00:00,Zipline,40.23452814926936
2022-08-01 13:00:00,Zipline,36.99264545659386
2022-08-01 14:00:00,Zipline,34.92331547882715
2022-08-01 15:00:00,Zipline,36.991097921814344
2022-08-01 16:00:00,Zipline,35.79674075101939
2022-08-01 17:00:00,Zipline,33.85814247074607
2022-08-01 18:00:00,Zipline,35.94123963657621
2022-08-01 19:00:00,Zipline,32.976504996611446
2022-08-01 20:00:00,Zipline,31.471158046409855
2022-08-01 21:00:00,Zipline,28.731467666424457
2022-08-01 22:00:00,Zipline,25.69326318582992
2022-08-02 09:00:00,Zipline,9.626148065679446
2022-08-02 10:00:00,Zipline,23.78539784863838
2022-08-02 11:00:00,Zipline,30.16431192800573
2022-08-02 12:00:00,Zipline,29.90997363423186
2022-08-02 13:00:00,Zipline,26.096321621108668
2022-08-02 14:00:00,Zipline,25.55259330576259
2022-08-02 15:00:00,Zipline,26.226176085861738
2022-08-02 16:00:00,Zipline,26.461147187394406
2022-08-02 17:00:00,Zipline,24.693748730460406
2022-08-02 18:00:00,Zipline,27.832626955196673
2022-08-02 19:00:00,Zipline,24.564977635064537
2022-08-02 20:00:00,Zipline,22.48636268111182
2022-08-02 21:00:00,Zipline,19.238203454105278
2022-08-02 22:00:00,Zipline,19.614096609133632
