date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-26 17:00:00,Inverted Coaster,31.940503150923675
2022-07-26 18:00:00,Inverted Coaster,19.733077330636416
2022-07-27 09:00:00,Inverted Coaster,18.041369742742276
2022-07-27 10:00:00,Inverted Coaster,35.35420384894037
2022-07-27 11:00:00,Inverted Coaster,42.75430397901317
2022-07-27 12:00:00,Inverted Coaster,48.374011747165646
2022-07-27 13:00:00,Inverted Coaster,36.89575455660238
2022-07-27 14:00:00,Inverted Coaster,32.73161001411745
2022-07-27 15:00:00,Inverted Coaster,33.5243230383068
2022-07-27 16:00:00,Inverted Coaster,35.44846484304545
2022-07-27 17:00:00,Inverted Coaster,38.270796987970776
2022-07-27 18:00:00,Inverted Coaster,24.807319787683987
2022-07-28 09:00:00,Inverted Coaster,12.141076495445464
2022-07-28 10:00:00,Inverted Coaster,30.74662812308404
2022-07-28 11:00:00,Inverted Coaster,38.39476762024849
2022-07-28 12:00:00,Inverted Coaster,47.086219329517455
2022-07-28 13:00:00,Inverted Coaster,35.47439505713458
2022-07-28 14:00:00,Inverted Coaster,32.97344109509356
2022-07-28 15:00:00,Inverted Coaster,33.384650440095086
2022-07-28 16:00:00,Inverted Coaster,35.781708086496195
2022-07-28 17:00:00,Inverted Coaster,38.50321238980706
2022-07-28 18:00:00,Inverted Coaster,25.733952378454443
2022-07-29 09:00:00,Inverted Coaster,16.68757748726999
2022-07-29 10:00:00,Inverted Coaster,37.43561270922345
2022-07-29 11:00:00,Inverted Coaster,46.64097666307404
2022-07-29 12:00:00,Inverted Coaster,52.37637142807174
2022-07-29 13:00:00,Inverted Coaster,39.617269180517475
2022-07-29 14:00:00,Inverted Coaster,36.04635145847226
2022-07-29 15:00:00,Inverted Coaster,37.53451463584399
2022-07-29 16:00:00,Inverted Coaster,38.93153704212223
2022-07-29 17:00:00,Inverted Coaster,42.540287137026915
2022-07-29 18:00:00,Inverted Coaster,28.539968551961998
2022-07-30 09:00:00,Inverted Coaster,21.73031578846412
2022-07-30 10:00:00,Inverted Coaster,41.58046477050605
2022-07-30 11:00:00,Inverted Coaster,53.029129106986026
2022-07-30 12:00:00,Inverted Coaster,58.58828209457629
2022-07-30 13:00:00,Inverted Coaster,43.41006773883865
2022-07-30 14:00:00,Inverted Coaster,41.61403456364922
2022-07-30 15:00:00,Inverted Coaster,42.416915880908164
2022-07-30 16:00:00,Inverted Coaster,43.585600667338895
2022-07-30 17:00:00,Inverted Coaster,47.3936764320716
2022-07-30 18:00:00,Inverted Coaster,34.653712773518926
2022-07-31 09:00:00,Inverted Coaster,13.704449196712822
2022-07-31 10:00:00,Inverted Coaster,31.4673056113336
2022-07-31 11:00:00,Inverted Coaster,38.97631313342169
2022-07-31 12:00:00,Inverted Coaster,45.33737620085384
2022-07-31 13:00:00,Inverted Coaster,33.94018706970894
2022-07-31 14:00:00,Inverted Coaster,31.830124746683957
2022-07-31 15:00:00,Inverted Coaster,32.175778014923836
2022-07-31 16:00:00,Inverted Coaster,34.87151028658187
2022-07-31 17:00:00,Inverted Coaster,37.35545292253143
2022-07-31 18:00:00,Inverted Coaster,23.760452885246117
2022-08-01 09:00:00,Inverted Coaster,23.516107279804007
2022-08-01 10:00:00,Inverted Coaster,42.51178541246419
2022-08-01 11:00:00,Inverted Coaster,53.90657811318037
2022-08-01 12:00:00,Inverted Coaster,60.67824257031703
2022-08-01 13:00:00,Inverted Coaster,45.765415674179806
2022-08-01 14:00:00,Inverted Coaster,42.615745465900865
2022-08-01 15:00:00,Inverted Coaster,42.91976494280108
2022-08-01 16:00:00,Inverted Coaster,46.724073830795376
2022-08-01 17:00:00,Inverted Coaster,45.062852677305706
2022-08-01 18:00:00,Inverted Coaster,34.39041202047162
2022-08-02 09:00:00,Inverted Coaster,18.854146328684113
2022-08-02 10:00:00,Inverted Coaster,35.52307911731298
2022-08-02 11:00:00,Inverted Coaster,42.9193241759459
2022-08-02 12:00:00,Inverted Coaster,48.982269066793684
2022-08-02 13:00:00,Inverted Coaster,38.2809651405153
2022-08-02 14:00:00,Inverted Coaster,35.6067116013861
2022-08-02 15:00:00,Inverted Coaster,35.68038095545992
2022-08-02 16:00:00,Inverted Coaster,38.6869043621785
