date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-26 22:00:00,Circus Train,5.050846313349436
2022-07-27 09:00:00,Circus Train,5.203222153574908
2022-07-27 10:00:00,Circus Train,5.203222153574908
2022-07-27 11:00:00,Circus Train,5.203222153574908
2022-07-27 12:00:00,Circus Train,5.203222153574908
2022-07-27 13:00:00,Circus Train,5.203222153574908
2022-07-27 14:00:00,Circus Train,5.28119777732932
2022-07-27 15:00:00,Circus Train,5.360016876907644
2022-07-27 16:00:00,Circus Train,5.29481132604805
2022-07-27 17:00:00,Circus Train,5.203222153574908
2022-07-27 18:00:00,Circus Train,5.203222153574908
2022-07-27 19:00:00,Circus Train,5.203222153574908
2022-07-27 20:00:00,Circus Train,5.203222153574908
2022-07-27 21:00:00,Circus Train,5.184612609268568
2022-07-27 22:00:00,Circus Train,5.203222153574908
2022-07-28 09:00:00,Circus Train,5.203222153574908
2022-07-28 10:00:00,Circus Train,5.203222153574908
2022-07-28 11:00:00,Circus Train,5.203222153574908
2022-07-28 12:00:00,Circus Train,5.203222153574908
2022-07-28 13:00:00,Circus Train,5.203222153574908
2022-07-28 14:00:00,Circus Train,5.28119777732932
2022-07-28 15:00:00,Circus Train,5.360016876907644
2022-07-28 16:00:00,Circus Train,5.29481132604805
2022-07-28 17:00:00,Circus Train,5.203222153574908
2022-07-28 18:00:00,Circus Train,5.203222153574908
2022-07-28 19:00:00,Circus Train,5.203222153574908
2022-07-28 20:00:00,Circus Train,5.203222153574908
2022-07-28 21:00:00,Circus Train,5.184612609268568
2022-07-28 22:00:00,Circus Train,5.203222153574908
2022-07-29 09:00:00,Circus Train,5.708094422745387
2022-07-29 10:00:00,Circus Train,5.708094422745387
2022-07-29 11:00:00,Circus Train,5.708094422745387
2022-07-29 12:00:00,Circus Train,5.708094422745387
2022-07-29 13:00:00,Circus Train,5.708094422745387
2022-07-29 14:00:00,Circus Train,5.835609730149595
2022-07-29 15:00:00,Circus Train,5.8648891460781245
2022-07-29 16:00:00,Circus Train,5.850177583629362
2022-07-29 17:00:00,Circus Train,5.708094422745387
2022-07-29 18:00:00,Circus Train,5.708094422745387
2022-07-29 19:00:00,Circus Train,5.708094422745387
2022-07-29 20:00:00,Circus Train,5.708094422745387
2022-07-29 21:00:00,Circus Train,5.689484878439047
2022-07-29 22:00:00,Circus Train,5.708094422745387
2022-07-30 09:00:00,Circus Train,5.708094422745387
2022-07-30 10:00:00,Circus Train,5.708094422745387
2022-07-30 11:00:00,Circus Train,5.708094422745387
2022-07-30 12:00:00,Circus Train,5.708094422745387
2022-07-30 13:00:00,Circus Train,5.708094422745387
2022-07-30 14:00:00,Circus Train,5.835609730149595
2022-07-30 15:00:00,Circus Train,5.8648891460781245
2022-07-30 16:00:00,Circus Train,5.850177583629362
2022-07-30 17:00:00,Circus Train,5.708094422745387
2022-07-30 18:00:00,Circus Train,5.708094422745387
2022-07-30 19:00:00,Circus Train,5.708094422745387
2022-07-30 20:00:00,Circus Train,5.708094422745387
2022-07-30 21:00:00,Circus Train,5.689484878439047
2022-07-30 22:00:00,Circus Train,5.708094422745387
2022-07-31 09:00:00,Circus Train,5.203222153574908
2022-07-31 10:00:00,Circus Train,5.203222153574908
2022-07-31 11:00:00,Circus Train,5.203222153574908
2022-07-31 12:00:00,Circus Train,5.203222153574908
2022-07-31 13:00:00,Circus Train,5.203222153574908
2022-07-31 14:00:00,Circus Train,5.28119777732932
2022-07-31 15:00:00,Circus Train,5.360016876907644
2022-07-31 16:00:00,Circus Train,5.29481132604805
2022-07-31 17:00:00,Circus Train,5.203222153574908
2022-07-31 18:00:00,Circus Train,5.203222153574908
2022-07-31 19:00:00,Circus Train,5.203222153574908
2022-07-31 20:00:00,Circus Train,5.203222153574908
2022-07-31 21:00:00,Circus Train,5.184612609268568
2022-07-31 22:00:00,Circus Train,5.203222153574908
2022-08-01 09:00:00,Circus Train,5.708094422745387
2022-08-01 10:00:00,Circus Train,5.708094422745387
2022-08-01 11:00:00,Circus Train,5.708094422745387
2022-08-01 12:00:00,Circus Train,5.708094422745387
2022-08-01 13:00:00,Circus Train,5.708094422745387
2022-08-01 14:00:00,Circus Train,5.835609730149595
2022-08-01 15:00:00,Circus Train,5.8648891460781245
2022-08-01 16:00:00,Circus Train,5.850177583629362
2022-08-01 17:00:00,Circus Train,5.708094422745387
2022-08-01 18:00:00,Circus Train,5.708094422745387
2022-08-01 19:00:00,Circus Train,5.708094422745387
2022-08-01 20:00:00,Circus Train,5.708094422745387
2022-08-01 21:00:00,Circus Train,5.689484878439047
2022-08-01 22:00:00,Circus Train,5.708094422745387
2022-08-02 09:00:00,Circus Train,5.050846313349436
2022-08-02 10:00:00,Circus Train,5.050846313349436
2022-08-02 11:00:00,Circus Train,5.050846313349436
2022-08-02 12:00:00,Circus Train,5.050846313349436
2022-08-02 13:00:00,Circus Train,5.050846313349436
2022-08-02 14:00:00,Circus Train,5.128821937103848
2022-08-02 15:00:00,Circus Train,5.1577805270343555
2022-08-02 16:00:00,Circus Train,5.1424354858225785
2022-08-02 17:00:00,Circus Train,5.050846313349436
2022-08-02 18:00:00,Circus Train,5.050846313349436
2022-08-02 19:00:00,Circus Train,5.050846313349436
2022-08-02 20:00:00,Circus Train,5.050846313349436
2022-08-02 21:00:00,Circus Train,5.032236769043096
