date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-26 18:00:00,Spiral Slide,68.98623397809399
2022-07-27 09:00:00,Spiral Slide,87.42111895820244
2022-07-27 10:00:00,Spiral Slide,86.88597472385582
2022-07-27 11:00:00,Spiral Slide,88.72382207778564
2022-07-27 12:00:00,Spiral Slide,87.57170989521805
2022-07-27 13:00:00,Spiral Slide,83.779560733149
2022-07-27 14:00:00,Spiral Slide,87.16806234153667
2022-07-27 15:00:00,Spiral Slide,89.65944414085293
2022-07-27 16:00:00,Spiral Slide,86.4929085064597
2022-07-27 17:00:00,Spiral Slide,74.82104244596468
2022-07-27 18:00:00,Spiral Slide,81.10568989155166
2022-07-28 09:00:00,Spiral Slide,96.2710082066856
2022-07-28 10:00:00,Spiral Slide,91.77996799817753
2022-07-28 11:00:00,Spiral Slide,88.82533435581438
2022-07-28 12:00:00,Spiral Slide,85.23587230982014
2022-07-28 13:00:00,Spiral Slide,84.20167223926784
2022-07-28 14:00:00,Spiral Slide,85.98028969753119
2022-07-28 15:00:00,Spiral Slide,86.85172847324971
2022-07-28 16:00:00,Spiral Slide,85.85226810667947
2022-07-28 17:00:00,Spiral Slide,72.28961988941263
2022-07-28 18:00:00,Spiral Slide,79.6226647488227
2022-07-29 09:00:00,Spiral Slide,88.58520977571078
2022-07-29 10:00:00,Spiral Slide,86.66155339701683
2022-07-29 11:00:00,Spiral Slide,87.52205856017859
2022-07-29 12:00:00,Spiral Slide,83.94075411811737
2022-07-29 13:00:00,Spiral Slide,82.53442411619132
2022-07-29 14:00:00,Spiral Slide,83.26667488876663
2022-07-29 15:00:00,Spiral Slide,84.34045339592251
2022-07-29 16:00:00,Spiral Slide,83.79574926369637
2022-07-29 17:00:00,Spiral Slide,74.02895357791216
2022-07-29 18:00:00,Spiral Slide,78.15801300115596
2022-07-30 09:00:00,Spiral Slide,85.43241732021168
2022-07-30 10:00:00,Spiral Slide,84.18273917534492
2022-07-30 11:00:00,Spiral Slide,86.00372842758887
2022-07-30 12:00:00,Spiral Slide,85.29077706910115
2022-07-30 13:00:00,Spiral Slide,82.3354004366628
2022-07-30 14:00:00,Spiral Slide,85.89492505249687
2022-07-30 15:00:00,Spiral Slide,86.39096825992488
2022-07-30 16:00:00,Spiral Slide,87.26738923918366
2022-07-30 17:00:00,Spiral Slide,72.39305916137836
2022-07-30 18:00:00,Spiral Slide,79.09005439801172
2022-07-31 09:00:00,Spiral Slide,78.67884897390424
2022-07-31 10:00:00,Spiral Slide,77.62258171707862
2022-07-31 11:00:00,Spiral Slide,77.90771028495156
2022-07-31 12:00:00,Spiral Slide,76.10930911788041
2022-07-31 13:00:00,Spiral Slide,76.00484148141382
2022-07-31 14:00:00,Spiral Slide,76.87386287220173
2022-07-31 15:00:00,Spiral Slide,77.84775732274466
2022-07-31 16:00:00,Spiral Slide,77.67934551397009
2022-07-31 17:00:00,Spiral Slide,64.4736160309956
2022-07-31 18:00:00,Spiral Slide,70.97679989909844
2022-08-01 09:00:00,Spiral Slide,83.68333638931206
2022-08-01 10:00:00,Spiral Slide,82.59315547659499
2022-08-01 11:00:00,Spiral Slide,83.4134352022512
2022-08-01 12:00:00,Spiral Slide,81.71941122714361
2022-08-01 13:00:00,Spiral Slide,81.64551259120337
2022-08-01 14:00:00,Spiral Slide,82.57728598474992
2022-08-01 15:00:00,Spiral Slide,83.1333066982014
2022-08-01 16:00:00,Spiral Slide,81.901585031422
2022-08-01 17:00:00,Spiral Slide,76.04368760266955
2022-08-01 18:00:00,Spiral Slide,78.32790914452286
2022-08-02 09:00:00,Spiral Slide,81.23066559070635
2022-08-02 10:00:00,Spiral Slide,79.89582016972741
2022-08-02 11:00:00,Spiral Slide,80.28443397082359
2022-08-02 12:00:00,Spiral Slide,79.67702627517907
2022-08-02 13:00:00,Spiral Slide,76.53945611618427
2022-08-02 14:00:00,Spiral Slide,79.38766890986582
2022-08-02 15:00:00,Spiral Slide,82.51024151412079
2022-08-02 16:00:00,Spiral Slide,78.12400140791061
2022-08-02 17:00:00,Spiral Slide,71.39311670551075
