date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-27 09:00:00,Superman Ride,21.054255983188714
2022-07-27 10:00:00,Superman Ride,20.793230703430083
2022-07-27 11:00:00,Superman Ride,20.793230703430083
2022-07-27 12:00:00,Superman Ride,20.898937436207476
2022-07-27 13:00:00,Superman Ride,20.902652835609427
2022-07-27 14:00:00,Superman Ride,20.902652835609427
2022-07-27 15:00:00,Superman Ride,20.864171821754603
2022-07-27 16:00:00,Superman Ride,21.065148180097836
2022-07-27 17:00:00,Superman Ride,20.07763574673686
2022-07-27 18:00:00,Superman Ride,19.87764129497456
2022-07-27 19:00:00,Superman Ride,19.79743196592955
2022-07-28 09:00:00,Superman Ride,20.9125280347816
2022-07-28 10:00:00,Superman Ride,21.18849147995652
2022-07-28 11:00:00,Superman Ride,21.18849147995652
2022-07-28 12:00:00,Superman Ride,20.867350414782493
2022-07-28 13:00:00,Superman Ride,20.882288580198782
2022-07-28 14:00:00,Superman Ride,20.867350414782493
2022-07-28 15:00:00,Superman Ride,20.887121483035745
2022-07-28 16:00:00,Superman Ride,20.969610609815753
2022-07-28 17:00:00,Superman Ride,19.982098176454777
2022-07-28 18:00:00,Superman Ride,19.966699171743258
2022-07-28 19:00:00,Superman Ride,19.88648984269825
2022-07-29 09:00:00,Superman Ride,21.617344523869306
2022-07-29 10:00:00,Superman Ride,21.617344523869306
2022-07-29 11:00:00,Superman Ride,21.40867047235885
2022-07-29 12:00:00,Superman Ride,21.762082192404364
2022-07-29 13:00:00,Superman Ride,21.731842737821545
2022-07-29 14:00:00,Superman Ride,21.731842737821545
2022-07-29 15:00:00,Superman Ride,21.398202086029283
2022-07-29 16:00:00,Superman Ride,21.465753047393
2022-07-29 17:00:00,Superman Ride,20.267426416047048
2022-07-29 18:00:00,Superman Ride,20.477779774736796
2022-07-29 19:00:00,Superman Ride,20.329908454301
2022-07-30 09:00:00,Superman Ride,21.227278439498836
2022-07-30 10:00:00,Superman Ride,21.31157119869863
2022-07-30 11:00:00,Superman Ride,21.3390114950882
2022-07-30 12:00:00,Superman Ride,20.881122920333187
2022-07-30 13:00:00,Superman Ride,20.54400116881815
2022-07-30 14:00:00,Superman Ride,21.50929786333926
2022-07-30 15:00:00,Superman Ride,21.529068931592512
2022-07-30 16:00:00,Superman Ride,21.63941402400974
2022-07-30 17:00:00,Superman Ride,20.793702906646036
2022-07-30 18:00:00,Superman Ride,20.793242067350807
2022-07-30 19:00:00,Superman Ride,20.02976399833769
2022-07-31 09:00:00,Superman Ride,20.82310309327884
2022-07-31 10:00:00,Superman Ride,20.94344878894918
2022-07-31 11:00:00,Superman Ride,20.414280584731653
2022-07-31 12:00:00,Superman Ride,20.4953269656355
2022-07-31 13:00:00,Superman Ride,20.758853341898398
2022-07-31 14:00:00,Superman Ride,20.868339622534773
2022-07-31 15:00:00,Superman Ride,20.888110690788025
2022-07-31 16:00:00,Superman Ride,20.937688712040988
2022-07-31 17:00:00,Superman Ride,20.047337135587497
2022-07-31 18:00:00,Superman Ride,20.046876296292268
2022-07-31 19:00:00,Superman Ride,20.061581139810652
2022-08-01 09:00:00,Superman Ride,23.30149973673024
2022-08-01 10:00:00,Superman Ride,23.30149973673024
2022-08-01 11:00:00,Superman Ride,23.101966124263168
2022-08-01 12:00:00,Superman Ride,23.116904289679457
2022-08-01 13:00:00,Superman Ride,23.116904289679457
2022-08-01 14:00:00,Superman Ride,23.116904289679457
2022-08-01 15:00:00,Superman Ride,23.13667535793271
2022-08-01 16:00:00,Superman Ride,23.18548790605948
2022-08-01 17:00:00,Superman Ride,22.561969386855683
2022-08-01 18:00:00,Superman Ride,22.251257016198455
2022-08-01 19:00:00,Superman Ride,22.047661897728492
2022-08-02 09:00:00,Superman Ride,24.324270906969705
2022-08-02 10:00:00,Superman Ride,24.324270906969705
2022-08-02 11:00:00,Superman Ride,24.124737294502633
2022-08-02 12:00:00,Superman Ride,24.131120766892185
2022-08-02 13:00:00,Superman Ride,24.124737294502633
2022-08-02 14:00:00,Superman Ride,24.131120766892185
2022-08-02 15:00:00,Superman Ride,24.150891835145437
2022-08-02 16:00:00,Superman Ride,24.193320910882655
2022-08-02 17:00:00,Superman Ride,23.388073839075897
2022-08-02 18:00:00,Superman Ride,23.27402818643792
2022-08-02 19:00:00,Superman Ride,23.479655667220737
