date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-27 10:00:00,Kiddie Coaster,7.793027721573074
2022-07-27 11:00:00,Kiddie Coaster,6.766164226585308
2022-07-27 12:00:00,Kiddie Coaster,7.793027721573074
2022-07-27 13:00:00,Kiddie Coaster,7.970543940247783
2022-07-27 14:00:00,Kiddie Coaster,9.209544096630438
2022-07-27 15:00:00,Kiddie Coaster,10.567828641014849
2022-07-27 16:00:00,Kiddie Coaster,9.808179877276437
2022-07-27 17:00:00,Kiddie Coaster,7.799067352488385
2022-07-27 18:00:00,Kiddie Coaster,7.781104605481767
2022-07-27 19:00:00,Kiddie Coaster,7.843296253888778
2022-07-27 20:00:00,Kiddie Coaster,6.990782378479981
2022-07-27 21:00:00,Kiddie Coaster,7.76078878410448
2022-07-28 10:00:00,Kiddie Coaster,7.752946095570754
2022-07-28 11:00:00,Kiddie Coaster,6.759619280491313
2022-07-28 12:00:00,Kiddie Coaster,7.781104605481767
2022-07-28 13:00:00,Kiddie Coaster,7.970543940247783
2022-07-28 14:00:00,Kiddie Coaster,9.209544096630438
2022-07-28 15:00:00,Kiddie Coaster,10.668925852288371
2022-07-28 16:00:00,Kiddie Coaster,9.8612325538315
2022-07-28 17:00:00,Kiddie Coaster,7.799067352488385
2022-07-28 18:00:00,Kiddie Coaster,7.6800073942082445
2022-07-28 19:00:00,Kiddie Coaster,7.719132606070599
2022-07-28 20:00:00,Kiddie Coaster,6.958060073952639
2022-07-28 21:00:00,Kiddie Coaster,7.596660768157444
2022-07-29 10:00:00,Kiddie Coaster,7.37510710680345
2022-07-29 11:00:00,Kiddie Coaster,6.287507155792588
2022-07-29 12:00:00,Kiddie Coaster,7.781104605481767
2022-07-29 13:00:00,Kiddie Coaster,7.970543940247783
2022-07-29 14:00:00,Kiddie Coaster,9.209544096630438
2022-07-29 15:00:00,Kiddie Coaster,10.485352319470046
2022-07-29 16:00:00,Kiddie Coaster,8.982882402728324
2022-07-29 17:00:00,Kiddie Coaster,7.232213744175291
2022-07-29 18:00:00,Kiddie Coaster,7.276442645575684
2022-07-29 19:00:00,Kiddie Coaster,7.596660768157444
2022-07-29 20:00:00,Kiddie Coaster,6.982939689946255
2022-07-29 21:00:00,Kiddie Coaster,7.752946095570754
2022-07-30 10:00:00,Kiddie Coaster,8.73514006445437
2022-07-30 11:00:00,Kiddie Coaster,7.641771129248267
2022-07-30 12:00:00,Kiddie Coaster,8.73514006445437
2022-07-30 13:00:00,Kiddie Coaster,8.924579399220386
2022-07-30 14:00:00,Kiddie Coaster,10.238284041480812
2022-07-30 15:00:00,Kiddie Coaster,12.305402403550218
2022-07-30 16:00:00,Kiddie Coaster,11.62319110199908
2022-07-30 17:00:00,Kiddie Coaster,8.605128935883936
2022-07-30 18:00:00,Kiddie Coaster,8.601592421757143
2022-07-30 19:00:00,Kiddie Coaster,9.171153547669253
2022-07-30 20:00:00,Kiddie Coaster,8.479079434593437
2022-07-30 21:00:00,Kiddie Coaster,9.195667374581426
2022-07-31 10:00:00,Kiddie Coaster,7.09339341467185
2022-07-31 11:00:00,Kiddie Coaster,6.247132048166123
2022-07-31 12:00:00,Kiddie Coaster,7.273995543153893
2022-07-31 13:00:00,Kiddie Coaster,7.463434877919906
2022-07-31 14:00:00,Kiddie Coaster,8.215090201119162
2022-07-31 15:00:00,Kiddie Coaster,10.161816789960495
2022-07-31 16:00:00,Kiddie Coaster,9.2530262802301
2022-07-31 17:00:00,Kiddie Coaster,7.1908610788869884
2022-07-31 18:00:00,Kiddie Coaster,7.149831895335714
2022-07-31 19:00:00,Kiddie Coaster,6.707141934840799
2022-07-31 20:00:00,Kiddie Coaster,6.350831358013075
2022-07-31 21:00:00,Kiddie Coaster,7.245837033242879
2022-08-01 10:00:00,Kiddie Coaster,7.412751026223048
2022-08-01 11:00:00,Kiddie Coaster,6.3344100370973955
2022-08-01 12:00:00,Kiddie Coaster,7.4246741423143545
2022-08-01 13:00:00,Kiddie Coaster,7.602190360989061
2022-08-01 14:00:00,Kiddie Coaster,8.740093306098194
2022-08-01 15:00:00,Kiddie Coaster,10.176408625211472
2022-08-01 16:00:00,Kiddie Coaster,9.358433264638327
2022-08-01 17:00:00,Kiddie Coaster,7.296268063295214
2022-08-01 18:00:00,Kiddie Coaster,7.278305316288596
2022-08-01 19:00:00,Kiddie Coaster,7.008208719928655
2022-08-01 20:00:00,Kiddie Coaster,6.236747121920232
2022-08-01 21:00:00,Kiddie Coaster,7.206540570151663
2022-08-02 10:00:00,Kiddie Coaster,5.775592148297802
2022-08-02 11:00:00,Kiddie Coaster,4.983363416902384
2022-08-02 12:00:00,Kiddie Coaster,5.89748565623076
2022-08-02 13:00:00,Kiddie Coaster,6.086924990996773
2022-08-02 14:00:00,Kiddie Coaster,6.772995502814391
2022-08-02 15:00:00,Kiddie Coaster,7.079974981793611
2022-08-02 16:00:00,Kiddie Coaster,6.761327755677464
2022-08-02 17:00:00,Kiddie Coaster,5.936815727715961
2022-08-02 18:00:00,Kiddie Coaster,5.5364842901720746
2022-08-02 19:00:00,Kiddie Coaster,5.403565689045238
2022-08-02 20:00:00,Kiddie Coaster,4.484012634725323
2022-08-02 21:00:00,Kiddie Coaster,5.334724857667344
