date_hour,ENTITY_DESCRIPTION_SHORT,pred_wait_time
2022-07-27 10:00:00,Roller Coaster,31.881591020335136
2022-07-27 11:00:00,Roller Coaster,31.881591020335136
2022-07-27 12:00:00,Roller Coaster,32.91386793593601
2022-07-27 13:00:00,Roller Coaster,33.42008137921684
2022-07-27 14:00:00,Roller Coaster,33.52580742885824
2022-07-27 15:00:00,Roller Coaster,34.78794327291155
2022-07-27 16:00:00,Roller Coaster,30.164323057333235
2022-07-27 17:00:00,Roller Coaster,20.44573205237714
2022-07-28 10:00:00,Roller Coaster,31.058150526958855
2022-07-28 11:00:00,Roller Coaster,31.29698561808622
2022-07-28 12:00:00,Roller Coaster,32.761873872710915
2022-07-28 13:00:00,Roller Coaster,33.26808731599174
2022-07-28 14:00:00,Roller Coaster,33.72038324426336
2022-07-28 15:00:00,Roller Coaster,34.982519088316664
2022-07-28 16:00:00,Roller Coaster,30.012328994108152
2022-07-28 17:00:00,Roller Coaster,20.293737989152056
2022-07-29 10:00:00,Roller Coaster,31.61482860319078
2022-07-29 11:00:00,Roller Coaster,31.24809724737302
2022-07-29 12:00:00,Roller Coaster,32.406595817860875
2022-07-29 13:00:00,Roller Coaster,32.9128092611417
2022-07-29 14:00:00,Roller Coaster,33.01853531078311
2022-07-29 15:00:00,Roller Coaster,34.1544494999494
2022-07-29 16:00:00,Roller Coaster,29.53082928437112
2022-07-29 17:00:00,Roller Coaster,18.861856994883908
2022-07-30 10:00:00,Roller Coaster,33.63540064430414
2022-07-30 11:00:00,Roller Coaster,33.63540064430414
2022-07-30 12:00:00,Roller Coaster,34.66767755990499
2022-07-30 13:00:00,Roller Coaster,35.2040010982422
2022-07-30 14:00:00,Roller Coaster,35.27961705282725
2022-07-30 15:00:00,Roller Coaster,36.57186299193692
2022-07-30 16:00:00,Roller Coaster,31.918132681302257
2022-07-30 17:00:00,Roller Coaster,21.647133806572935
2022-07-31 10:00:00,Roller Coaster,29.364962065296517
2022-07-31 11:00:00,Roller Coaster,29.364962065296517
2022-07-31 12:00:00,Roller Coaster,30.473365156521357
2022-07-31 13:00:00,Roller Coaster,30.903452424178194
2022-07-31 14:00:00,Roller Coaster,31.009178473819617
2022-07-31 15:00:00,Roller Coaster,32.271314317872886
2022-07-31 16:00:00,Roller Coaster,27.647694102294615
2022-07-31 17:00:00,Roller Coaster,17.28475955421035
2022-08-01 10:00:00,Roller Coaster,31.80979137010579
2022-08-01 11:00:00,Roller Coaster,31.80979137010579
2022-08-01 12:00:00,Roller Coaster,32.84206828570666
2022-08-01 13:00:00,Roller Coaster,33.34828172898748
2022-08-01 14:00:00,Roller Coaster,33.377881603004894
2022-08-01 15:00:00,Roller Coaster,34.640017447058206
2022-08-01 16:00:00,Roller Coaster,29.966301752216886
2022-08-01 17:00:00,Roller Coaster,21.109302441767202
2022-08-02 10:00:00,Roller Coaster,28.01693979054855
2022-08-02 11:00:00,Roller Coaster,28.01693979054855
2022-08-02 12:00:00,Roller Coaster,29.049216706149416
2022-08-02 13:00:00,Roller Coaster,29.55543014943023
2022-08-02 14:00:00,Roller Coaster,29.66115619907165
2022-08-02 15:00:00,Roller Coaster,29.848409401738824
2022-08-02 16:00:00,Roller Coaster,26.223545651922674
2022-08-02 17:00:00,Roller Coaster,20.147440902969684
